488128,1,41.14575,-74.37001,"Automated Shredding, Inc.",Automated-Shredding-Inc,,28277,,,4699,103,1,,,"(704) 542-4514",1,,,,,http://www.automatedshredding.com,,sales@automatedshredding.com,"Automated Shredding is a secure mobile paper shredding and data destruction company serving the Carolinas.  Automated Shredding is security-certified by the National Association of Information Destruction (NAID) and the fastest growing women-owned shredding company in the Carolinas. Our standards for security and excellence are the highest in the Industry.  We have been awarded the highest security rating (AAA Certified) by the National Association for Information Destruction. We offer commercial, government and residential shredding services.",,Mo-Su,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488129,1,41.65927,-91.54983,"Dr. Edwin J Vanbeek, MD",Dr-Edwin-J-Vanbeek-MD,"200 Hawkins Dr",52242,,,12942,115,1,,,"(319) 356-3371",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488130,1,41.14575,-74.37001,"Beachbody Independent Coach",Beachbody-Independent-Coach,,96150,,,24937,104,1,,,"(530) 721-1665",1,,,,,http://www.beachbodycoach.com/colleeneddybb,,,"AS a coach I work to help others achieve their goals in health. Fitness and BEACHBODY team building. I started OFF AS a customer myself and once I SAW what the products and community DID for MY health and overall life. I HAD to become a coach!.",,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488131,1,33.77336,-118.19018,Redbox,Redbox,"151 E 5th St",90802,,,15392,104,1,,,"(866) 733-2693",1,,,,,http://www.redbox.com,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488132,1,37.76368,-87.10425,"Owensboro Electic Motor",Owensboro-Electic-Motor,"609 E 14th St",42303,,,25520107,117,1,,,"(270) 683-9855",1,,,,,http://www.owensboroelectricmotor.com,,,,,"Mo-Fr 08:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488133,1,29.70847,-95.49018,"Uptown Motors",Uptown-Motors,"6108 De Moss Dr",77081,,,29,2,1,,,"(713) 782-0335",1,,,,,http://www.uptownmotors.com,,jpentler@uptownmotors.com,,,"Mo-Sa 08:00-18:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488134,1,30.39018,-97.74817,"Chateau Homes",Chateau-Homes,"9442 N Capital Of Texas Hwy",78759,,,28,2,1,,,"(512) 343-4517",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488135,1,33.66098,-95.54318,"Golden Chick Paris",Golden-Chick-Paris,"1210 Lamar Ave",75460,,,15,65,1,,,"(903) 737-1957",1,,,,,http://locations.goldenchick.com/tx/paris/1241,,,,,"Mo-Su 10:30-21:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488136,1,41.80419,-72.52909,"Ozols Erik",Ozols-Erik,"14 Jefferson St Apt B",06042,,,16007,104,1,,,"(860) 645-7233",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488137,1,40.48854,-88.93349,"Brian L Hamm, DPM",Brian-L-Hamm-DPM,"2502 E Empire St",61704,,,2582,104,1,,,"(309) 663-6461",1,,,,,http://www.mcleancountyorthopedics.com,,,,,"Mo-Fr 09:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488138,1,41.34572,-74.3566,"Budget Ii Towing & Recovery",Budget-Ii-Towing--Recovery,"2 Industrial Dr",10921,,,9157,132,1,,,"(845) 651-5055",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488139,1,46.63245,-122.9387,"Ken Slater Roofing Inc",Ken-Slater-Roofing-Inc,"1522 Bishop Rd",98532,,,4770,147,1,,,"(360) 748-8488",1,,,,,http://www.theroofdoctor.com,,theroofdr@comcast.net,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488140,1,42.34349,-71.15291,"L Lawrence",L-Lawrence,"23 Ledgemere Rd",02135,,,3150,105,1,,,,1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488141,1,27.81978,-82.63833,"Lanco Construction",Lanco-Construction,"5225 4th St N",33703,,,329,137,1,,,"(727) 398-5322",1,,,,,http://www.lanco-construction.com,,,,,"Mo-Fr 09:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488142,1,38.53398,-90.28483,"Umb Bank Atm",Umb-Bank-Atm,"1032 Lemay Ferry Rd",63125,,,23407,122,1,,,"(800) 860-4862",1,,,,,https://locations.umb.com/mo/saint-louis/u560465,,,,,"Mo-Su 06:00-00:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488143,1,30.36489,-88.55763,"Paulette Turner Attorney At Law",Paulette-Turner-Attorney-At-Law,"3106 Canty St",39567,,,25520443,124,1,,,"(228) 762-0700",1,,,,,,,pturnerlaw@bellsouth.net,"Based in Pascagoula, Paulette Turner, has been serving clients along the Gulf Coast of Mississippi for more than 20 years. Our lawyer has extensive experience assisting individuals and families that find themselves in challenging situations. Whether your ex-spouse is threatening to move out of state with your children, you were just named executor of a loved one's estate or you need to seek Social Security Disability benefits, you can trust Paulette Turner to protect your interests.",,"Mo-Th 08:00-17:00; Fr 08:00-12:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488144,1,35.01371,-85.21115,"Kirkland Pest Control",Kirkland-Pest-Control,"5900 Brainerd Rd",37411,,,4751,136,1,,,"(423) 894-4499",1,,,,,http://www.kirklandspestcontrol.com,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488145,1,34.50263,-97.12517,"Arbuckle Outdoors",Arbuckle-Outdoors,"318 W Main St",73030,,,6621,104,1,,,"(580) 369-5070",1,,,,,http://www.arbuckleoutdoors.com,,,"Big Beautiful",,"Mo-Fr 10:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488146,1,39.75182,-104.9933,"Lasik Vision Center Downtown",Lasik-Vision-Center-Downtown,"1255 19th St",80202,,,387,22,1,,,"(303) 293-9311",1,,,,,http://druckereyes.com,,,,,"Mo-Fr 08:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488147,1,41.73667,-80.76498,"Manna Project",Manna-Project,"89 E Satin St",44047,,,13212,100,1,,,"(440) 576-0931",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488148,1,29.48697,-98.42944,"210 Tattoo Studio",210-Tattoo-Studio,"2458 Harry Wurzbach Rd",78209,,,416,2,1,,,"(210) 829-8202",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488149,1,41.66782,-72.78035,"Connecticut Bar Association",Connecticut-Bar-Association,"30 Bank St",06051,,,18596,106,1,,,"(860) 223-4400",1,,,,,http://www.ctbar.org,,msc@ctbar.org,,,"Mo-Fr 09:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488150,1,41.30258,-72.93642,"Asch, William S, MD",Asch-William-S-MD,"800 Howard Ave",06519,,,18666,106,1,,,"(203) 785-4184",1,,,,,http://kidney.med.yale.edu,,,,,"Mo-Fr 08:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488151,1,40.792206,-117.12814,"Valmy Volunteer Fire Dept",Valmy-Volunteer-Fire-Dept,"Exit 216 I-80 E",89438,,,27187,128,1,,,"(775) 635-8305",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488152,1,33.84059,-84.25718,"Emery & Associates",Emery--Associates,"1950 Montreal Rd",30084,,,20276,33,1,,,"(770) 414-9099",1,,,,,http://www.emeryassoc.com,,hfusia@bellsouth.net,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488153,1,40.60279,-111.83334,"J and L Management",J-and-L-Management,"8188 S Highland Dr",84093,,,23680,137,1,,,"(801) 944-5555",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488154,1,40.86994,-73.42228,"Sean Woll, LMHC",Sean-Woll-LMHC,"49 E Carver St",11743,,,12676,103,1,,,"(631) 747-2106",1,,,,,http://huntingtoncounselor.com,,,,,"Tu 09:00-21:00; Su 09:00-13:30",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488155,1,45.59427,-94.20248,"Swedberg, Thomas",Swedberg-Thomas,"1901 Connecticut Ave S",56377,,,23786,123,1,,,"(320) 259-4100",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488156,1,39.02319,-90.77622,"Crenshaw Jim Excavating",Crenshaw-Jim-Excavating,"118 Dozer Dr",63389,,,19731,24,1,,,"(636) 668-8685",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488157,1,40.83151,-73.94083,"Bethel Holy Church Of Mt Sinai Inc",Bethel-Holy-Church-Of-Mt-Sinai-Inc,"922 Saint Nicholas Ave",10032,,,40,4,1,,,"(212) 926-6753",1,,,,,http://bethelholychurch.org,,info@bhcny.org,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488158,1,44.11616,-69.11763,"Elliot Michael D & Karen Searles",Elliot-Michael-D--Karen-Searles,"70 Lawn Ave",04841,,,22776,107,1,,,"(207) 596-0954",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488159,1,46.87135,-96.79152,"Clarity Counseling",Clarity-Counseling,"808 3rd Ave S Ste 303",58103,,,8834,110,1,,,"(701) 364-4040",1,,,,,http://claritycounselingfargo.com,,,,,"Mo-Fr 09:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488160,1,35.77439,-78.64005,"Herring E Parker",Herring-E-Parker,"434 Fayetteville St Ste 2135",27601,,,21953,113,1,,,"(919) 821-1860",1,,,,,http://herringandmillslawfirm.com,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488161,1,30.37549,-97.9302,"Travis County Wicd 17",Travis-County-Wicd-17,"14600 Colt Dr",78734,,,28,2,1,,,"(512) 266-9690",1,,,,,http://www.wcid17.org,,,,,"Mo-Fr 09:00-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488162,1,41.3785,-71.95705,"Robert Gebler Ins",Robert-Gebler-Ins,"39 Whitehall Ave Ste 3",06355,,,292,29,1,,,"(860) 572-7773",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488163,1,28.24023,-82.18351,"Community Oxygen Service",Community-Oxygen-Service,"5707 8th St",33542,,,25529623,109,1,,,"(813) 783-8737",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488164,1,41.14575,-74.37001,"Dish Satellite TV",Dish-Satellite-TV,,54751,,,16947,149,1,,,"(715) 309-5670",1,,,,,http://www.weknowdish.com,,,"We sell and install Dish Network satellite television and Dish Net satellite internet. We also sell all types of cable, phone and internet services.",,"Mo-Fr 08:00-23:00; Sa-Su 09:00-20:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488165,1,27.814554,-97.52703,"Corpus Christi Flight Schools",Corpus-Christi-Flight-Schools,"Us181 Ih 37",78409,,,5927,143,1,,,"(870) 725-5220",1,,,,,https://www.flightschoolscorpuschristi.com,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488166,1,33.97357,-84.54356,"Serenity Living Group Inc",Serenity-Living-Group-Inc,"919 Cobb Pkwy N",30062,,,16225,110,1,,,"(678) 383-6398",1,,,,,,,,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488167,1,41.0445,-78.46018,"Krebs Moving & Storage Company",Krebs-Moving--Storage-Company,"15658 Rockton Mountain Hwy",16830,,,5204,115,1,,,"(888) 459-6567",1,,,,,,,krebsmovers@yahoo.com,,,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488168,1,34.73047,-86.58639,"Pinnacle Wedding Video",Pinnacle-Wedding-Video,"116 Jefferson St S Ste 200",35801,,,12698,100,1,,,"(256) 651-7863",1,,,,,,,,,,"Mo-Fr 08:30-17:00",2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
488169,1,33.81034,-118.10603,"G Site Web Design",G-Site-Web-Design,"6444 E Spring St Ste 159",90815,,,15392,104,1,,,"(562) 596-1472",1,,,,,http://www.g-site.com,,lorenzo@g-site.com,"Founded in 1986, G-Site is a full-service Internet, Wi-Fi and technology consulting firm. The company offers an array of services, such as e-books, e-commerce solutions, translating, custom graphics, and ghost design and sub-contracting. It has affiliations with various organizations, such as The Mayor's Technology Advisory Group, Strategic Marketing Inc. Technology Subcomittee and The Chamber of Commerce Technology Subcomittee. In addition, G-Site provides search engine optimization (SEO), Internet, networks, custom musical scoring and niche portal development.",,,2021-04-12-16:25:22,USER,0,0,1,2048-07-31-15:17:47,approved,1
